측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
2020-04-27,용산구,0.022,0.026,0.4,0.002,35,17
2020-04-27,은평구,0.014,0.041,0.3,0.003,32,15
2020-04-27,종로구,0.02,0.032,0.4,0.004,31,17
2020-04-27,중구,0.019,0.031,0.4,0.003,28,18
2020-04-27,중랑구,0.022,0.032,0.4,0.003,32,16
2020-04-28,강남구,0.026,0.04,0.4,0.003,29,18
2020-04-28,강동구,0.027,0.032,0.4,0.002,32,18
2020-04-28,강북구,0.02,0.028,0.4,0.003,38,19
2020-04-28,강서구,0.022,0.04,0.4,0.004,35,19
2020-04-28,관악구,0.027,0.039,0.5,0.003,35,17
2020-04-28,광진구,0.019,0.054,0.6,0.004,37,16
2020-04-28,구로구,0.027,0.044,0.4,0.003,40,25
2020-04-28,금천구,0.027,0.032,0.4,0.003,33,19
2020-04-28,노원구,0.028,0.042,0.4,0.003,34,18
2020-04-28,도봉구,0.027,0.037,0.3,0.003,34,16
2020-04-28,동대문구,0.023,0.042,0.4,0.003,31,15
2020-04-28,동작구,0.02,0.034,0.4,0.003,38,19
2020-04-28,마포구,0.028,0.035,0.4,0.003,32,17
2020-04-28,서대문구,0.019,0.042,0.6,0.003,40,19
2020-04-28,서초구,0.016,0.063,0.3,0.003,39,24
2020-04-28,성동구,0.025,0.036,0.4,0.003,32,19
2020-04-28,성북구,0.032,0.037,0.3,0.003,38,16
2020-04-28,송파구,0.032,0.038,0.4,0.003,35,17
2020-04-28,양천구,0.025,0.038,0.4,0.004,37,19
2020-04-28,영등포구,0.025,0.04,0.3,0.003,33,17
2020-04-28,용산구,0.021,0.034,0.4,0.003,36,18
2020-04-28,은평구,0.019,0.047,0.3,0.004,39,17
2020-04-28,종로구,0.024,0.036,0.4,0.004,34,19
2020-04-28,중구,0.024,0.033,0.4,0.003,31,20
2020-04-28,중랑구,0.027,0.034,0.5,0.003,34,17
2020-04-29,강남구,0.022,0.055,0.5,0.003,39,26
2020-04-29,강동구,0.019,0.054,0.4,0.002,44,25
2020-04-29,강북구,0.018,0.033,0.5,0.003,51,26
2020-04-29,강서구,0.02,0.046,0.4,0.005,44,23
2020-04-29,관악구,0.023,0.051,0.5,0.004,40,21
2020-04-29,광진구,0.022,0.055,0.6,0.004,52,30
2020-04-29,구로구,0.019,0.059,0.4,0.003,48,32
2020-04-29,금천구,0.019,0.044,0.5,0.003,37,21
2020-04-29,노원구,0.025,0.054,0.5,0.003,46,28
2020-04-29,도봉구,0.023,0.051,0.4,0.003,50,31
2020-04-29,동대문구,0.024,0.048,0.5,0.004,43,24
2020-04-29,동작구,0.02,0.038,0.4,0.003,49,28
2020-04-29,마포구,0.026,0.045,0.5,0.004,38,21
2020-04-29,서대문구,0.018,0.051,0.6,0.003,53,30
2020-04-29,서초구,0.02,0.063,0.4,0.004,53,35
2020-04-29,성동구,0.023,0.05,0.4,0.004,44,26
2020-04-29,성북구,0.029,0.049,0.3,0.003,50,25
2020-04-29,송파구,0.025,0.057,0.5,0.003,44,24
2020-04-29,양천구,0.021,0.046,0.4,0.004,42,22
2020-04-29,영등포구,0.022,0.051,0.4,0.003,37,20
2020-04-29,용산구,0.019,0.043,0.5,0.003,44,23
2020-04-29,은평구,0.018,0.058,0.3,0.003,49,28
2020-04-29,종로구,0.024,0.038,0.5,0.004,44,25
2020-04-29,중구,0.024,0.039,0.5,0.004,40,27
2020-04-29,중랑구,0.024,0.047,0.5,0.003,46,24
2020-04-30,강남구,0.026,0.042,0.4,0.003,31,19
2020-04-30,강동구,0.024,0.037,0.4,0.002,37,20
2020-04-30,강북구,0.019,0.029,0.4,0.002,37,19
2020-04-30,강서구,0.021,0.037,0.4,0.004,35,17
2020-04-30,관악구,0.021,0.044,0.4,0.003,33,17
2020-04-30,광진구,0.031,0.038,0.6,0.004,38,19
2020-04-30,구로구,0.02,0.051,0.3,0.003,34,22
2020-04-30,금천구,0.023,0.034,0.4,0.003,30,17
2020-04-30,노원구,0.025,0.041,0.4,0.003,34,1
2020-04-30,도봉구,0.024,0.043,0.3,0.003,32,16
2020-04-30,동대문구,0.03,0.037,0.5,0.003,33,16
2020-04-30,동작구,0.018,0.034,0.3,0.003,36,19
2020-04-30,마포구,0.026,0.038,0.4,0.003,33,17
2020-04-30,서대문구,0.017,0.044,0.6,0.003,34,17
2020-04-30,서초구,0.021,0.054,0.3,0.003,36,22
2020-04-30,성동구,0.027,0.033,0.4,0.003,32,19
2020-04-30,성북구,0.033,0.036,0.3,0.003,35,17
2020-04-30,송파구,0.029,0.042,0.5,0.003,36,19
2020-04-30,양천구,0.023,0.037,0.4,0.004,34,17
2020-04-30,영등포구,0.024,0.041,0.3,0.003,32,16
2020-04-30,용산구,0.022,0.033,0.4,0.003,36,18
2020-04-30,은평구,0.015,0.054,0.3,0.003,33,16
2020-04-30,종로구,0.028,0.03,0.5,0.003,35,18
2020-04-30,중구,0.026,0.034,0.4,0.003,34,21
2020-04-30,중랑구,0.028,0.034,0.4,0.002,36,19
2020-05-01,강남구,0.01,0.049,0.4,0.002,43,30
2020-05-01,강동구,0.01,0.041,0.3,0.002,46,29
2020-05-01,강북구,0.012,0.031,0.4,0.002,59,35
2020-05-01,강서구,0.01,0.035,0.3,0.003,52,29
2020-05-01,관악구,0.012,0.045,0.4,0.003,51,29
2020-05-01,광진구,0.011,0.055,0.6,0.004,49,30
2020-05-01,구로구,0.009,0.054,0.3,0.002,56,37
2020-05-01,금천구,0.011,0.035,0.4,0.002,44,29
2020-05-01,노원구,0.012,0.042,0.4,0.002,52,38
2020-05-01,도봉구,0.014,0.05,0.4,0.003,50,31
2020-05-01,동대문구,0.011,0.047,0.4,0.002,46,27
2020-05-01,동작구,0.009,0.028,0.4,0.002,56,34
2020-05-01,마포구,0.013,0.043,0.4,0.002,47,29
2020-05-01,서대문구,0.008,0.051,0.7,0.002,55,35
2020-05-01,서초구,0.009,0.059,0.3,0.003,58,37
2020-05-01,성동구,0.011,0.038,0.3,0.003,48,31
2020-05-01,성북구,0.018,0.047,0.3,0.002,50,29
2020-05-01,송파구,0.012,0.049,0.4,0.003,45,28
2020-05-01,양천구,0.009,0.031,0.4,0.003,48,29
2020-05-01,영등포구,0.012,0.046,0.3,0.002,45,29
2020-05-01,용산구,0.01,0.035,0.4,0.002,53,32
2020-05-01,은평구,0.008,0.055,0.3,0.003,55,32
2020-05-01,종로구,0.012,0.034,0.4,0.003,52,31
2020-05-01,중구,0.012,0.037,0.4,0.003,49,33
2020-05-01,중랑구,0.014,0.041,0.4,0.002,50,30
2020-05-02,강남구,0.013,0.039,0.4,0.002,44,30
2020-05-02,강동구,0.012,0.026,0.4,0.002,51,30
2020-05-02,강북구,0.01,0.022,0.4,0.002,52,30
2020-05-02,강서구,0.011,0.026,0.4,0.004,57,32
2020-05-02,관악구,0.012,0.036,0.4,0.002,45,25
2020-05-02,광진구,0.014,0.043,0.7,0.004,47,29
2020-05-02,구로구,0.011,0.042,0.3,0.002,54,34
2020-05-02,금천구,0.012,0.027,0.4,0.002,43,27
2020-05-02,노원구,0.013,0.035,0.4,0.002,49,29
2020-05-02,도봉구,0.013,0.04,0.3,0.003,44,26
2020-05-02,동대문구,0.012,0.038,0.4,0.002,44,24
2020-05-02,동작구,0.01,0.024,0.3,0.002,55,33
2020-05-02,마포구,0.016,0.032,0.4,0.002,46,28
2020-05-02,서대문구,0.009,0.039,0.6,0.002,52,30
2020-05-02,서초구,0.011,0.05,0.3,0.002,56,36
2020-05-02,성동구,0.013,0.032,0.4,0.002,49,31
2020-05-02,성북구,0.017,0.037,0.3,0.002,46,28
2020-05-02,송파구,0.016,0.035,0.4,0.003,50,30
2020-05-02,양천구,0.011,0.02,0.4,0.004,50,28
2020-05-02,영등포구,0.013,0.035,0.2,0.002,45,27
2020-05-02,용산구,0.011,0.026,0.4,0.002,50,29
2020-05-02,은평구,0.009,0.039,0.3,0.002,52,30
2020-05-02,종로구,0.012,0.027,0.4,0.003,48,28
2020-05-02,중구,0.012,0.028,0.4,0.002,45,30
2020-05-02,중랑구,0.014,0.033,0.4,0.002,50,30
2020-05-03,강남구,0.014,0.031,0.4,0.002,26,19
2020-05-03,강동구,0.009,0.023,0.3,0.002,27,17
2020-05-03,강북구,0.009,0.023,0.3,0.002,30,18
2020-05-03,강서구,0.014,0.028,0.4,0.004,31,20
2020-05-03,관악구,0.017,0.028,0.4,0.002,30,18
2020-05-03,광진구,0.013,0.036,0.6,0.004,28,17
2020-05-03,구로구,0.014,0.036,0.3,0.002,38,27
2020-05-03,금천구,0.014,0.023,0.4,0.002,26,18
2020-05-03,노원구,0.01,0.034,0.3,0.002,26,17
2020-05-03,도봉구,0.013,0.035,0.3,0.003,26,15
2020-05-03,동대문구,0.011,0.032,0.4,0.002,27,15
2020-05-03,동작구,0.013,0.025,0.4,0.002,34,20
2020-05-03,마포구,0.015,0.03,0.3,0.002,28,17
2020-05-03,서대문구,0.008,0.039,0.6,0.002,29,18
2020-05-03,서초구,0.013,0.039,0.3,0.002,36,25
2020-05-03,성동구,0.01,0.032,0.3,0.003,29,20
2020-05-03,성북구,0.017,0.031,0.3,0.002,27,16
2020-05-03,송파구,0.013,0.033,0.4,0.003,29,18
2020-05-03,양천구,0.015,0.024,0.4,0.003,32,19
2020-05-03,영등포구,0.017,0.029,0.3,0.002,29,17
2020-05-03,용산구,0.01,0.026,0.4,0.002,30,19
2020-05-03,은평구,0.007,0.04,0.3,0.002,28,16
2020-05-03,종로구,0.011,0.027,0.4,0.003,28,17
2020-05-03,중구,0.013,0.029,0.4,0.002,26,19
2020-05-03,중랑구,0.01,0.029,0.3,0.002,27,17
2020-05-04,강남구,0.019,0.037,0.4,0.002,29,17
2020-05-04,강동구,0.016,0.03,0.3,0.002,31,17
2020-05-04,강북구,0.013,0.027,0.4,0.002,38,18
2020-05-04,강서구,0.019,0.031,0.4,0.004,34,17
2020-05-04,관악구,0.018,0.032,0.4,0.003,34,15
2020-05-04,광진구,0.02,0.041,0.6,0.004,38,18
2020-05-04,구로구,0.017,0.038,0.3,0.002,42,25
2020-05-04,금천구,0.019,0.026,0.4,0.003,30,17
2020-05-04,노원구,0.019,0.038,0.4,0.002,34,18
2020-05-04,도봉구,0.017,0.042,0.3,0.003,35,15
2020-05-04,동대문구,0.02,0.034,0.4,0.002,31,14
2020-05-04,동작구,0.014,0.029,0.3,0.002,34,16
2020-05-04,마포구,0.023,0.028,0.3,0.002,33,16
2020-05-04,서대문구,0.015,0.036,0.6,0.002,42,19
2020-05-04,서초구,0.017,0.041,0.3,0.003,40,25
2020-05-04,성동구,0.02,0.032,0.4,0.003,31,17
2020-05-04,성북구,0.025,0.033,0.3,0.002,38,17
2020-05-04,송파구,0.021,0.037,0.4,0.003,32,17
2020-05-04,양천구,0.017,0.03,0.4,0.004,33,16
2020-05-04,영등포구,0.02,0.031,0.3,0.002,31,15
2020-05-04,용산구,0.018,0.027,0.4,0.002,37,17
2020-05-04,은평구,0.016,0.039,0.3,0.003,43,19
2020-05-04,종로구,0.021,0.028,0.4,0.003,32,17
2020-05-04,중구,0.018,0.031,0.4,0.003,29,18
2020-05-04,중랑구,0.023,0.028,0.4,0.002,36,18
2020-05-05,강남구,0.028,0.021,0.5,0.003,35,21
2020-05-05,강동구,0.022,0.021,0.4,0.003,34,18
2020-05-05,강북구,0.019,0.02,0.4,0.002,37,17
2020-05-05,강서구,0.026,0.022,0.5,0.005,40,18
2020-05-05,관악구,0.029,0.019,0.5,0.004,37,17
2020-05-05,광진구,0.026,0.026,0.7,0.005,39,21
2020-05-05,구로구,0.028,0.023,0.4,0.003,47,28
2020-05-05,금천구,0.027,0.016,0.5,0.003,34,19
2020-05-05,노원구,0.024,0.026,0.5,0.003,34,18
2020-05-05,도봉구,0.025,0.026,0.4,0.003,33,18
2020-05-05,동대문구,0.026,0.023,0.5,0.003,31,16
2020-05-05,동작구,0.025,0.017,0.4,0.003,44,23
2020-05-05,마포구,0.03,0.018,0.4,0.003,33,16
2020-05-05,서대문구,0.018,0.025,0.7,0.002,36,18
2020-05-05,서초구,0.028,0.026,0.4,0.004,47,32
2020-05-05,성동구,0.024,0.022,0.4,0.003,36,21
2020-05-05,성북구,0.028,0.024,0.4,0.003,33,15
2020-05-05,송파구,0.028,0.021,0.5,0.003,35,18
2020-05-05,양천구,0.027,0.021,0.5,0.005,39,17
2020-05-05,영등포구,0.027,0.021,0.3,0.003,33,16
2020-05-05,용산구,0.022,0.017,0.5,0.002,39,19
2020-05-05,은평구,0.02,0.025,0.3,0.003,37,18
2020-05-05,종로구,0.026,0.021,0.5,0.004,33,17
2020-05-05,중구,0.025,0.022,0.5,0.003,30,19
2020-05-05,중랑구,0.023,0.022,0.4,0.002,35,18
2020-05-06,강남구,0.028,0.032,0.4,0.002,29,16
2020-05-06,강동구,0.02,0.03,0.4,0.002,31,17
2020-05-06,강북구,0.013,0.029,0.4,0.002,30,13
2020-05-06,강서구,0.023,0.032,0.4,0.005,35,16
2020-05-06,관악구,0.029,0.029,0.5,0.003,32,14
2020-05-06,광진구,0.024,0.037,0.6,0.004,36,18
2020-05-06,구로구,0.024,0.034,0.3,0.002,40,23
2020-05-06,금천구,0.026,0.027,0.5,0.003,29,16
2020-05-06,노원구,0.018,0.039,0.4,0.002,27,13
2020-05-06,도봉구,0.02,0.039,0.3,0.003,29,11
2020-05-06,동대문구,0.025,0.033,0.4,0.002,28,12
2020-05-06,동작구,0.026,0.024,0.4,0.002,36,17
2020-05-06,마포구,0.03,0.027,0.3,0.003,32,14
2020-05-06,서대문구,0.017,0.034,0.6,0.002,34,15
2020-05-06,서초구,0.029,0.035,0.3,0.004,39,24
2020-05-06,성동구,0.023,0.033,0.4,0.003,30,17
2020-05-06,성북구,0.027,0.032,0.3,0.002,32,14
2020-05-06,송파구,0.03,0.033,0.5,0.003,34,18
2020-05-06,양천구,0.025,0.033,0.4,0.004,32,15
2020-05-06,영등포구,0.028,0.031,0.3,0.003,30,13
2020-05-06,용산구,0.02,0.027,0.4,0.002,34,15
2020-05-06,은평구,0.016,0.039,0.2,0.003,32,12
2020-05-06,종로구,0.023,0.03,0.4,0.003,30,15
2020-05-06,중구,0.023,0.034,0.4,0.003,27,16
2020-05-06,중랑구,0.02,0.033,0.3,0.002,29,14
2020-05-07,강남구,0.022,0.041,0.3,0.002,23,12
2020-05-07,강동구,0.013,0.043,0.3,0.002,21,10
2020-05-07,강북구,0.012,0.033,0.3,0.002,27,11
2020-05-07,강서구,0.02,0.042,0.3,0.004,28,12
2020-05-07,관악구,0.022,0.038,0.4,0.003,26,11
2020-05-07,광진구,0.02,0.046,0.5,0.004,27,9
2020-05-07,구로구,0.014,0.047,0.1,0.002,35,16
2020-05-07,금천구,0.019,0.037,0.3,0.003,23,12
2020-05-07,노원구,0.012,0.052,0.3,0.002,21,10
2020-05-07,도봉구,0.014,0.042,0.1,0.002,16,5
2020-05-07,동대문구,0.017,0.04,0.3,0.002,21,8
2020-05-07,동작구,0.018,0.03,0.3,0.002,31,13
2020-05-07,마포구,0.019,0.04,0.2,0.002,27,10
2020-05-07,서대문구,0.012,0.047,0.5,0.002,30,10
2020-05-07,서초구,0.019,0.048,0.2,0.004,32,15
2020-05-07,성동구,0.017,0.042,0.3,0.003,23,13
2020-05-07,성북구,0.021,0.041,0.2,0.002,28,8
2020-05-07,송파구,0.024,0.045,0.4,0.003,28,11
2020-05-07,양천구,0.019,0.042,0.3,0.004,27,12
2020-05-07,영등포구,0.024,0.038,0.2,0.003,27,10
2020-05-07,용산구,0.015,0.037,0.3,0.002,29,12
2020-05-07,은평구,0.012,0.053,0.1,0.003,36,9
2020-05-07,종로구,0.018,0.036,0.4,0.003,24,12
2020-05-07,중구,0.021,0.037,0.3,0.003,21,11
2020-05-07,중랑구,0.015,0.04,0.2,0.002,22,10
2020-05-08,강남구,0.026,0.04,0.3,0.002,21,12
2020-05-08,강동구,0.02,0.04,0.3,0.002,22,11
2020-05-08,강북구,0.017,0.03,0.3,0.002,30,13
2020-05-08,강서구,0.024,0.04,0.3,0.004,27,11
2020-05-08,관악구,0.026,0.035,0.4,0.002,23,10
2020-05-08,광진구,0.023,0.044,0.5,0.004,26,9
2020-05-08,구로구,0.018,0.046,0.2,0.002,29,15
2020-05-08,금천구,0.021,0.038,0.3,0.002,20,11
2020-05-08,노원구,0.018,0.049,0.3,0.002,23,11
2020-05-08,도봉구,0.028,0.059,0.3,0.003,50,20
2020-05-08,동대문구,0.025,0.039,0.3,0.002,22,9
2020-05-08,동작구,0.022,0.029,0.3,0.002,28,12
2020-05-08,마포구,0.024,0.038,0.2,0.002,23,10
2020-05-08,서대문구,0.016,0.043,0.5,0.002,30,11
2020-05-08,서초구,0.025,0.047,0.2,0.003,28,14
2020-05-08,성동구,0.024,0.039,0.3,0.003,22,12
2020-05-08,성북구,0.029,0.038,0.2,0.002,29,9
2020-05-08,송파구,0.028,0.043,0.4,0.003,22,11
2020-05-08,양천구,0.023,0.041,0.3,0.004,27,10
2020-05-08,영등포구,0.029,0.036,0.2,0.002,24,10
2020-05-08,용산구,0.018,0.036,0.3,0.002,25,11
2020-05-08,은평구,0.018,0.048,0.2,0.003,29,10
2020-05-08,종로구,0.025,0.035,0.4,0.003,25,12
2020-05-08,중구,0.025,0.033,0.3,0.003,22,12
2020-05-08,중랑구,0.023,0.036,0.2,0.002,24,11
2020-05-09,강남구,0.018,0.03,0.4,0.002,12,9
2020-05-09,강동구,0.011,0.03,0.3,0.002,13,9
2020-05-09,강북구,0.012,0.023,0.4,0.002,12,8
2020-05-09,강서구,0.015,0.03,0.3,0.002,13,9
2020-05-09,관악구,0.02,0.026,0.4,0.002,14,9
2020-05-09,광진구,0.014,0.035,0.6,0.004,12,9
2020-05-09,구로구,0.012,0.036,0.1,0.002,32,17
2020-05-09,금천구,0.013,0.028,0.3,0.002,12,9
2020-05-09,노원구,0.011,0.039,0.3,0.002,9,7
2020-05-09,도봉구,0.016,0.032,0.3,0.003,9,7
2020-05-09,동대문구,0.017,0.03,0.4,0.002,11,5
2020-05-09,동작구,0.018,0.022,0.3,0.002,18,11
2020-05-09,마포구,0.016,0.029,0.2,0.002,11,6
2020-05-09,서대문구,0.007,0.039,0.6,0.002,12,8
2020-05-09,서초구,0.018,0.037,0.2,0.003,18,14
2020-05-09,성동구,0.012,0.032,0.3,0.002,13,9
2020-05-09,성북구,0.02,0.03,0.4,0.002,13,7
2020-05-09,송파구,0.015,0.033,0.4,0.002,13,8
2020-05-09,양천구,0.017,0.029,0.4,0.003,15,8
2020-05-09,영등포구,0.017,0.03,0.3,0.002,14,10
2020-05-09,용산구,0.011,0.028,0.3,0.002,11,7
2020-05-09,은평구,0.007,0.04,0.2,0.002,9,8
2020-05-09,종로구,0.015,0.026,0.4,0.003,14,7
2020-05-09,중구,0.017,0.024,0.3,0.002,14,8
2020-05-09,중랑구,0.013,0.029,0.2,0.002,10,7
2020-05-10,강남구,0.012,0.046,0.5,0.002,22,18
2020-05-10,강동구,0.01,0.041,0.4,0.002,24,16
2020-05-10,강북구,0.011,0.03,0.5,0.002,28,18
2020-05-10,강서구,0.011,0.042,0.4,0.003,31,21
2020-05-10,관악구,0.012,0.042,0.5,0.002,26,18
2020-05-10,광진구,0.012,0.049,0.7,0.004,32,26
2020-05-10,구로구,0.007,0.052,0.2,0.002,50,26
2020-05-10,금천구,0.011,0.038,0.5,0.002,25,19
2020-05-10,노원구,0.013,0.046,0.5,0.002,25,17
2020-05-10,도봉구,0.015,0.043,0.4,0.003,28,21
2020-05-10,동대문구,0.013,0.042,0.5,0.002,25,15
2020-05-10,동작구,0.009,0.033,0.4,0.002,31,21
2020-05-10,마포구,0.015,0.039,0.3,0.002,24,18
2020-05-10,서대문구,0.01,0.045,0.8,0.002,38,28
2020-05-10,서초구,0.009,0.054,0.3,0.003,47,31
2020-05-10,성동구,0.012,0.042,0.4,0.002,26,19
2020-05-10,성북구,0.019,0.039,0.5,0.002,28,19
2020-05-10,송파구,0.011,0.047,0.5,0.002,24,17
2020-05-10,양천구,0.011,0.041,0.5,0.003,30,19
2020-05-10,영등포구,0.012,0.043,0.5,0.002,24,16
2020-05-10,용산구,0.011,0.037,0.5,0.002,25,17
2020-05-10,은평구,0.01,0.05,0.4,0.002,35,24
2020-05-10,종로구,0.013,0.034,0.5,0.003,27,18
2020-05-10,중구,0.013,0.034,0.5,0.002,26,20
2020-05-10,중랑구,0.016,0.036,0.3,0.002,28,17
2020-05-11,강남구,0.019,0.046,0.5,0.003,90,26
2020-05-11,강동구,0.014,0.041,0.4,0.002,95,24
2020-05-11,강북구,0.014,0.029,0.5,0.002,118,25
2020-05-11,강서구,0.019,0.04,0.5,0.003,120,29
2020-05-11,관악구,0.02,0.043,0.5,0.003,108,27
2020-05-11,광진구,0.018,0.05,0.7,0.004,124,38
2020-05-11,구로구,0.013,0.05,0.3,0.002,150,44
2020-05-11,금천구,0.018,0.037,0.5,0.003,97,27
2020-05-11,노원구,0.016,0.049,0.5,0.002,104,24
2020-05-11,도봉구,0.02,0.046,0.4,0.003,118,34
2020-05-11,동대문구,0.019,0.043,0.5,0.002,92,22
2020-05-11,동작구,0.016,0.032,0.5,0.003,123,31
2020-05-11,마포구,0.022,0.038,0.3,0.002,102,24
2020-05-11,서대문구,0.018,0.045,0.7,0.002,149,41
2020-05-11,서초구,0.016,0.054,0.4,0.004,144,46
2020-05-11,성동구,0.018,0.042,0.5,0.003,97,30
2020-05-11,성북구,0.024,0.042,0.5,0.002,122,34
2020-05-11,송파구,0.019,0.048,0.5,0.003,98,25
2020-05-11,양천구,0.018,0.04,0.5,0.004,115,24
2020-05-11,영등포구,0.02,0.041,0.5,0.002,98,23
2020-05-11,용산구,0.017,0.037,0.5,0.002,113,24
2020-05-11,은평구,0.017,0.048,0.4,0.003,133,41
2020-05-11,종로구,0.02,0.035,0.6,0.003,97,24
2020-05-11,중구,0.019,0.034,0.5,0.003,92,28
2020-05-11,중랑구,0.023,0.036,0.3,0.002,101,25
2020-05-12,강남구,0.017,0.038,0.4,0.002,38,16
2020-05-12,강동구,0.015,0.032,0.4,0.002,44,16
2020-05-12,강북구,0.011,0.026,0.4,0.002,42,15
2020-05-12,강서구,0.015,0.034,0.4,0.003,39,14
2020-05-12,관악구,0.017,0.035,0.4,0.003,39,14
2020-05-12,광진구,0.017,0.042,0.6,0.004,49,18
2020-05-12,구로구,0.013,0.041,0.2,0.002,48,23
2020-05-12,금천구,0.016,0.032,0.4,0.003,36,15
2020-05-12,노원구,0.014,0.036,0.4,0.002,38,13
2020-05-12,도봉구,0.016,0.04,0.3,0.003,39,14
2020-05-12,동대문구,0.017,0.036,0.4,0.002,37,12
2020-05-12,동작구,0.014,0.029,0.4,0.002,44,15
2020-05-12,마포구,0.019,0.031,0.3,0.002,38,13
2020-05-12,서대문구,0.016,0.036,0.4,0.002,43,17
2020-05-12,서초구,0.014,0.045,0.3,0.003,49,23
2020-05-12,성동구,0.016,0.035,0.4,0.002,42,17
2020-05-12,성북구,0.02,0.035,0.4,0.002,39,16
2020-05-12,송파구,0.019,0.038,0.4,0.002,43,15
2020-05-12,양천구,0.016,0.035,0.4,0.004,41,13
2020-05-12,영등포구,0.018,0.034,0.4,0.002,38,13
2020-05-12,용산구,0.014,0.029,0.4,0.002,43,14
2020-05-12,은평구,0.013,0.041,0.2,0.003,42,15
2020-05-12,종로구,0.017,0.03,0.4,0.003,39,12
2020-05-12,중구,0.016,0.029,0.4,0.003,35,15
2020-05-12,중랑구,0.018,0.031,0.3,0.002,44,15
2020-05-13,강남구,0.018,0.035,0.4,0.002,25,10
2020-05-13,강동구,0.021,0.03,0.4,0.003,29,11
2020-05-13,강북구,0.014,0.023,0.3,0.002,31,12
2020-05-13,강서구,0.02,0.03,0.3,0.003,31,10
2020-05-13,관악구,0.02,0.031,0.4,0.003,32,9
2020-05-13,광진구,0.022,0.034,0.5,0.004,35,10
2020-05-13,구로구,0.015,0.035,0.1,0.002,35,14
2020-05-13,금천구,0.022,0.026,0.4,0.003,26,10
2020-05-13,노원구,0.019,0.034,0.4,0.002,31,10
2020-05-13,도봉구,0.018,0.036,0.2,0.003,32,9
2020-05-13,동대문구,0.02,0.031,0.4,0.003,27,8
2020-05-13,동작구,0.016,0.025,0.3,0.002,32,9
2020-05-13,마포구,0.024,0.027,0.4,0.003,31,10
2020-05-13,서대문구,0.019,0.03,0.4,0.002,35,12
2020-05-13,서초구,0.018,0.04,0.2,0.003,33,12
2020-05-13,성동구,0.021,0.029,0.3,0.003,29,11
2020-05-13,성북구,0.023,0.031,0.3,0.002,34,8
2020-05-13,송파구,0.023,0.032,0.4,0.003,30,10
2020-05-13,양천구,0.02,0.033,0.3,0.004,30,8
2020-05-13,영등포구,0.019,0.031,0.4,0.002,29,8
2020-05-13,용산구,0.018,0.025,0.4,0.002,34,9
2020-05-13,은평구,0.014,0.035,0.2,0.003,30,9
2020-05-13,종로구,0.021,0.028,0.4,0.003,33,13
2020-05-13,중구,0.022,0.025,0.4,0.003,26,11
2020-05-13,중랑구,0.021,0.027,0.2,0.002,30,10
2020-05-14,강남구,0.041,0.021,0.4,0.003,34,13
2020-05-14,강동구,0.038,0.023,0.4,0.004,38,14
2020-05-14,강북구,0.021,0.025,0.4,0.002,37,13
2020-05-14,강서구,0.033,0.028,0.4,0.005,38,11
2020-05-14,관악구,0.035,0.029,0.5,0.003,38,11
2020-05-14,광진구,0.034,0.028,0.6,0.005,44,12
2020-05-14,구로구,0.027,0.033,0.2,0.003,48,15
2020-05-14,금천구,0.028,0.029,0.4,0.003,32,11
2020-05-14,노원구,0.033,0.029,0.4,0.003,36,11
2020-05-14,도봉구,0.029,0.044,0.3,0.004,47,10
2020-05-14,동대문구,0.038,0.024,0.4,0.003,35,9
2020-05-14,동작구,0.035,0.021,0.4,0.003,44,13
2020-05-14,마포구,0.034,0.027,0.4,0.003,38,12
2020-05-14,서대문구,0.03,0.03,0.4,0.003,43,10
2020-05-14,서초구,0.038,0.033,0.3,0.004,43,16
2020-05-14,성동구,0.03,0.028,0.4,0.004,37,14
2020-05-14,성북구,0.037,0.026,0.4,0.003,42,11
2020-05-14,송파구,0.044,0.024,0.5,0.003,40,14
2020-05-14,양천구,0.035,0.029,0.4,0.005,39,11
2020-05-14,영등포구,0.039,0.024,0.5,0.003,38,11
2020-05-14,용산구,0.028,0.018,0.4,0.002,36,11
2020-05-14,은평구,0.02,0.039,0.2,0.003,39,9
2020-05-14,종로구,0.036,0.025,0.5,0.004,37,14
2020-05-14,중구,0.033,0.023,0.5,0.003,33,13
2020-05-14,중랑구,0.028,0.028,0.2,0.002,36,11
2020-05-15,강남구,0.031,0.022,0.4,0.002,27,12
2020-05-15,강동구,0.024,0.028,0.4,0.003,28,13
2020-05-15,강북구,0.016,0.023,0.4,0.002,31,12
2020-05-15,강서구,0.026,0.024,0.4,0.003,33,11
2020-05-15,관악구,0.029,0.025,0.4,0.003,33,12
2020-05-15,광진구,0.025,0.028,0.5,0.004,31,13
2020-05-15,구로구,0.02,0.032,0.1,0.002,35,17
2020-05-15,금천구,0.017,0.03,0.3,0.002,27,11
2020-05-15,노원구,0.019,0.036,0.3,0.002,28,11
2020-05-15,도봉구,0.023,0.028,0.3,0.003,25,8
2020-05-15,동대문구,0.031,0.023,0.4,0.002,29,9
2020-05-15,동작구,0.026,0.022,0.4,0.002,36,13
2020-05-15,마포구,0.028,0.025,0.4,0.002,32,12
2020-05-15,서대문구,0.016,0.036,0.4,0.002,31,12
2020-05-15,서초구,0.036,0.027,0.2,0.003,37,18
2020-05-15,성동구,0.02,0.029,0.3,0.003,30,13
